Sensitivity, Dice, Specificity, Precision, Accuracy, F1, Jaccard
0.6720510894064613,0.7059984214680347,0.955035709080309,0.7435577722360764,0.9090576171875,0.7059984214680347,0.5455931686489783
0.0,0.0,1.0,1.0,0.99713134765625,0.0,0.0
0.9873817034700315,0.8854314002828855,0.9680983289600884,0.8025641025641026,0.9703369140625,0.8854314002828856,0.7944162436548223
0.6428571428571429,0.3932038834951456,0.9745846764195388,0.28321678321678323,0.969482421875,0.3932038834951457,0.24471299093655588
0.7364589400116482,0.8078581696214662,0.976988416988417,0.8945879023700035,0.92657470703125,0.8078581696214663,0.677652733118971
0.0,0.0,1.0,1.0,0.998291015625,0.0,0.0
0.0,0.0,1.0,1.0,0.9913330078125,0.0,0.0
0.9366258741258742,0.9333623693379791,0.9885783200908059,0.9301215277777778,0.9813232421875,0.9333623693379792,0.8750510412413229
1.0,0.0,0.99993896484375,0.0,0.99993896484375,0.0,0.0
0.14,0.23636363636363636,0.9981568577602644,0.7583333333333333,0.964111328125,0.2363636363636364,0.13402061855670103
0.9824320614877848,0.9331247555729371,0.9647594380346911,0.8885302879841113,0.96868896484375,0.9331247555729372,0.874633431085044
0.0,0.0,1.0,1.0,0.9935302734375,0.0,0.0
0.0,0.0,1.0,1.0,0.98736572265625,0.0,0.0
0.9682971014492754,0.9602515158320234,0.9924520316027088,0.9523385300668151,0.98919677734375,0.9602515158320234,0.9235421166306695
0.9518555667001003,0.9361282367447595,0.9886726893676164,0.9209121785540999,0.98419189453125,0.9361282367447595,0.8799258229021789
1.0,0.9326329612606697,0.9600249357126159,0.87376968503937,0.96868896484375,0.9326329612606697,0.87376968503937
0.0,0.0,1.0,1.0,0.99029541015625,0.0,0.0
0.0,0.0,1.0,1.0,0.9840087890625,0.0,0.0
1.0,0.9526992287917738,0.9873374165577042,0.9096710849288169,0.98876953125,0.9526992287917738,0.9096710849288169
0.7611798287345385,0.8285862247540134,0.9887970872426831,0.9090909090909091,0.9595947265625,0.8285862247540134,0.7073386383731212
0.998575904300769,0.9380602006688963,0.9644216577332401,0.884460141271443,0.97174072265625,0.9380602006688965,0.8833459309649786
0.0,0.0,1.0,1.0,0.98944091796875,0.0,0.0
0.0,0.0,1.0,1.0,0.98187255859375,0.0,0.0
1.0,0.8561368209255533,0.9610407301457567,0.7484608619173263,0.965087890625,0.8561368209255533,0.7484608619173263
0.5356463878326996,0.6736401673640168,0.9919467787114846,0.9074074074074074,0.933349609375,0.6736401673640167,0.5078864353312302
1.0,0.9440690150970524,0.9703076101060988,0.8940631808278867,0.97625732421875,0.9440690150970524,0.8940631808278867
0.0,0.0,1.0,1.0,0.9906005859375,0.0,0.0
0.0,0.0,1.0,1.0,0.982666015625,0.0,0.0
1.0,0.9669781931464174,0.9928532901833873,0.9360675512665863,0.9935302734375,0.9669781931464175,0.9360675512665863
1.0,0.0,0.98419189453125,0.0,0.98419189453125,0.0,0.0
0.9771712158808933,0.951207729468599,0.9891432945925256,0.9265882352941176,0.9876708984375,0.951207729468599,0.9069553201289728
0.9884375,0.9553005134400483,0.9803549757281553,0.924313267095266,0.98193359375,0.9553005134400483,0.9144261347210176
0.0,0.0,1.0,1.0,0.99468994140625,0.0,0.0
0.0,0.0,1.0,1.0,0.984619140625,0.0,0.0
1.0,0.9678096571028691,0.9938670755282981,0.9376271186440678,0.994384765625,0.967809657102869,0.9376271186440678
1.0,0.0,0.99566650390625,0.0,0.99566650390625,0.0,0.0
1.0,0.0,0.9901123046875,0.0,0.9901123046875,0.0,0.0
1.0,0.9671596891451492,0.9909373919059149,0.9364077669902913,0.99200439453125,0.9671596891451492,0.9364077669902913
0.9996597482136781,0.9537412757669209,0.9788769059129788,0.9118559900682806,0.98260498046875,0.9537412757669209,0.9115730685696556
0.033816425120772944,0.06542056074766354,1.0,1.0,0.98779296875,0.06542056074766354,0.033816425120772944
0.9991889699918897,0.9696969696969697,0.9949838294502013,0.9418960244648318,0.99530029296875,0.9696969696969697,0.9411764705882353
1.0,0.0,0.98046875,0.0,0.98046875,0.0,0.0
1.0,0.0,0.97821044921875,0.0,0.97821044921875,0.0,0.0
0.9978517722878625,0.9707419017763845,0.9925630078501584,0.9450661241098678,0.9931640625,0.9707419017763845,0.9431472081218274
1.0,0.9516073280331836,0.9794585870442374,0.9076821628750412,0.98291015625,0.9516073280331835,0.9076821628750412
1.0,0.9775280898876404,0.9995064774830351,0.9560439560439561,0.99951171875,0.9775280898876404,0.9560439560439561
1.0,0.960435212660732,0.9948095763316681,0.9238820171265462,0.9951171875,0.960435212660732,0.9238820171265462
1.0,0.0,0.9456787109375,0.0,0.9456787109375,0.0,0.0
1.0,0.0,0.99334716796875,0.0,0.99334716796875,0.0,0.0
1.0,0.0,0.9942626953125,0.0,0.9942626953125,0.0,0.0
1.0,0.0,0.99896240234375,0.0,0.99896240234375,0.0,0.0
1.0,0.0,0.98828125,0.0,0.98828125,0.0,0.0
0.9798432250839866,0.9568069983597595,0.9916426907795588,0.9348290598290598,0.9903564453125,0.9568069983597595,0.9171907756813418
0.9858347386172007,0.9403249155541258,0.9754825247782994,0.8988314883148831,0.97735595703125,0.9403249155541258,0.887370977534912
1.0,0.9449838187702265,0.9989530730385515,0.8957055214723927,0.99896240234375,0.9449838187702265,0.8957055214723927
0.9640350877192982,0.944969905417025,0.9942928365258462,0.9266441821247892,0.9921875,0.9449699054170249,0.895680521597392
1.0,0.0,0.9991455078125,0.0,0.9991455078125,0.0,0.0
1.0,0.0,0.953369140625,0.0,0.953369140625,0.0,0.0
1.0,0.0,0.9957275390625,0.0,0.9957275390625,0.0,0.0
0.9749582637729549,0.9539885652055541,0.9914992801809831,0.9339019189765458,0.98968505859375,0.9539885652055541,0.9120249869859448
0.9635294117647059,0.936267505001429,0.9752002464571781,0.9105058365758755,0.9727783203125,0.936267505001429,0.8801719505642128
1.0,0.9166666666666666,0.998647236057308,0.8461538461538461,0.9986572265625,0.9166666666666666,0.8461538461538461
0.949928469241774,0.9512893982808023,0.9955958894968637,0.9526542324246772,0.99169921875,0.9512893982808023,0.907103825136612
1.0,0.0,0.99951171875,0.0,0.99951171875,0.0,0.0
1.0,0.0,0.99981689453125,0.0,0.99981689453125,0.0,0.0
1.0,0.9713690786048933,0.9924231987877118,0.944331983805668,0.9932861328125,0.9713690786048932,0.944331983805668
0.9686123348017621,0.9422793625284586,0.9751411543287327,0.9173402868318122,0.97369384765625,0.9422793625284586,0.8908584451759939
0.0,0.0,1.0,1.0,0.99090576171875,0.0,0.0
0.9394338380513496,0.9409825255522585,0.9941473259334006,0.9425363276089829,0.98907470703125,0.9409825255522586,0.8885429638854296
1.0,0.0,0.999755859375,0.0,0.999755859375,0.0,0.0
1.0,0.973899692937564,0.9929562875492024,0.9491271820448878,0.9937744140625,0.973899692937564,0.9491271820448878
0.9874965268130036,0.9414569536423841,0.9689479859210012,0.8995191090863073,0.9730224609375,0.9414569536423841,0.8893893893893894
1.0,0.0,0.999755859375,0.0,0.999755859375,0.0,0.0
0.8384279475982532,0.8552338530066815,0.9982667904673476,0.8727272727272727,0.99603271484375,0.8552338530066814,0.7470817120622568
0.9445859872611465,0.9335851432168712,0.9916295396246794,0.9228375855631612,0.98712158203125,0.9335851432168714,0.8754427390791027
1.0,0.0,0.999755859375,0.0,0.999755859375,0.0,0.0
1.0,0.969773939547879,0.9917789291882556,0.9413214990138067,0.99273681640625,0.9697739395478792,0.9413214990138067
0.938677993097956,0.9154692556634304,0.9665530633272569,0.8933804951995957,0.96014404296875,0.9154692556634305,0.8441155407018381
0.0,0.0,1.0,1.0,0.9998779296875,0.0,0.0
1.0,0.9219858156028369,0.9972711485983627,0.8552631578947368,0.997314453125,0.9219858156028369,0.8552631578947368
0.9634448574969021,0.933093309330933,0.9888964116452268,0.9045956951716114,0.98638916015625,0.9330933093309332,0.874578177727784
1.0,0.0,0.90533447265625,0.0,0.90533447265625,0.0,0.0
0.9928571428571429,0.9781352098517215,0.9949389905712701,0.9638434868746905,0.99468994140625,0.9781352098517215,0.9572060993605509
0.7350746268656716,0.8130896226415094,0.9783090563647878,0.9096306068601583,0.922607421875,0.8130896226415094,0.6850471932439146
1.0,0.8918918918918919,0.999019487682314,0.8048780487804879,0.9990234375,0.8918918918918919,0.8048780487804879
1.0,0.9589490968801314,0.9984464330101914,0.9211356466876972,0.99847412109375,0.9589490968801314,0.9211356466876972
0.9864603481624759,0.9306569343065694,0.9860446302164093,0.8808290155440415,0.986083984375,0.9306569343065694,0.8703071672354948
1.0,0.0,0.98638916015625,0.0,0.98638916015625,0.0,0.0
0.9915745129015271,0.9723728375935967,0.9937176389368312,0.9539007092198581,0.99346923828125,0.9723728375935966,0.9462311557788945
0.9267091541135574,0.8983431620331368,0.963578719455614,0.8716621253405995,0.955810546875,0.8983431620331368,0.8154473617129747
0.0,0.0,1.0,1.0,0.990478515625,0.0,0.0
1.0,0.9445324881141046,0.9978241949521323,0.8948948948948949,0.99786376953125,0.9445324881141046,0.8948948948948949
0.9883004926108374,0.9296264118158123,0.9848238482384823,0.8775287042099508,0.98516845703125,0.9296264118158123,0.8685064935064936
1.0,0.0,0.9310302734375,0.0,0.9310302734375,0.0,0.0
1.0,0.737975109317188,0.9490416693922941,0.5847547974413646,0.95245361328125,0.737975109317188,0.5847547974413646
0.9841384282624369,0.850997506234414,0.932990448199853,0.7495881383855024,0.941650390625,0.850997506234414,0.7406402604449267
0.0,0.0,1.0,1.0,0.9879150390625,0.0,0.0
1.0,0.0,0.980712890625,0.0,0.980712890625,0.0,0.0
1.0,0.9515151515151515,0.9980087118855009,0.9075144508670521,0.998046875,0.9515151515151515,0.9075144508670521
0.9900442477876106,0.9473405662873776,0.9875823271130626,0.9081684424150177,0.98785400390625,0.9473405662873775,0.8999497234791353
1.0,0.0,0.99578857421875,0.0,0.99578857421875,0.0,0.0
1.0,0.0,0.7772216796875,0.0,0.7772216796875,0.0,0.0
1.0,0.7983014861995754,0.9756908904810645,0.6643109540636042,0.976806640625,0.7983014861995754,0.6643109540636042
0.994661921708185,0.8803149606299212,0.9451156622955651,0.78954802259887,0.95361328125,0.8803149606299212,0.7862165963431786
0.0,0.0,1.0,1.0,0.98638916015625,0.0,0.0
0.0423728813559322,0.08130081300813008,1.0,1.0,0.9862060546875,0.0813008130081301,0.0423728813559322
0.9983739837398374,0.9288956127080181,0.9808102345415778,0.8684582743988685,0.9827880859375,0.9288956127080181,0.867231638418079
1.0,0.0,0.97491455078125,0.0,0.97491455078125,0.0,0.0
1.0,0.48,0.9604101926662524,0.3157894736842105,0.96112060546875,0.4799999999999999,0.3157894736842105
0.9941439889769205,0.8794758494590889,0.9425858615829686,0.7885245901639344,0.95172119140625,0.8794758494590887,0.7848789774272504
0.0,0.0,1.0,1.0,0.986572265625,0.0,0.0
1.0,0.17100371747211895,0.9863700262820121,0.09349593495934959,0.98638916015625,0.17100371747211895,0.09349593495934959
0.9994438264738599,0.9248584662892434,0.9800493624023036,0.860632183908046,0.982177734375,0.9248584662892435,0.8602202010531355
1.0,0.0,0.97381591796875,0.0,0.97381591796875,0.0,0.0
1.0,0.0,0.997314453125,0.0,0.997314453125,0.0,0.0
0.0,0.0,1.0,1.0,0.99517822265625,0.0,0.0
0.9888919744515412,0.9363660268209308,0.9652663693968552,0.8891385767790262,0.970458984375,0.9363660268209308,0.8803461063040791
1.0,0.9481865284974094,0.9987655083019567,0.9014778325123153,0.998779296875,0.9481865284974093,0.9014778325123153
1.0,0.0,0.99078369140625,0.0,0.99078369140625,0.0,0.0
0.9899289099526066,0.9382369455362156,0.9861867174741427,0.891675560298826,0.986572265625,0.9382369455362155,0.8836594394500265
1.0,0.0,0.9755859375,0.0,0.9755859375,0.0,0.0
1.0,0.0,0.97406005859375,0.0,0.97406005859375,0.0,0.0
1.0,0.9412983425414365,0.9886825111510552,0.8891063274624919,0.9896240234375,0.9412983425414365,0.8891063274624919
1.0,0.9595301927741606,0.9748930777760177,0.9222085889570553,0.98065185546875,0.9595301927741606,0.9222085889570553
0.13725490196078433,0.2413793103448276,1.0,1.0,0.991943359375,0.24137931034482762,0.13725490196078433
1.0,0.8594377510040161,0.9978497266080973,0.7535211267605634,0.99786376953125,0.859437751004016,0.7535211267605634
1.0,0.9447888987304399,0.9873511904761905,0.8953553441522104,0.98858642578125,0.9447888987304399,0.8953553441522104
1.0,0.0,0.999755859375,0.0,0.999755859375,0.0,0.0
1.0,0.9505014558395342,0.989741870600067,0.905672009864365,0.99066162109375,0.9505014558395342,0.905672009864365
1.0,0.9556830667806129,0.9708901363271852,0.9151274257657236,0.97784423828125,0.9556830667806129,0.9151274257657236
1.0,0.9619047619047619,0.999508690044832,0.926605504587156,0.99951171875,0.9619047619047619,0.926605504587156
1.0,0.9003436426116839,0.9982157140220267,0.81875,0.99822998046875,0.9003436426116838,0.81875
0.9987293519695044,0.9567863664029215,0.9905469277515192,0.9182242990654206,0.9913330078125,0.9567863664029215,0.9171528588098017
1.0,0.9582922824302135,0.9914907872696818,0.9199243379571248,0.99224853515625,0.9582922824302134,0.9199243379571248
0.9994953318193288,0.9655088360755637,0.9773770227839949,0.9337576614804337,0.98272705078125,0.9655088360755637,0.9333176248821866
1.0,0.0,0.998046875,0.0,0.998046875,0.0,0.0
1.0,0.8571428571428571,0.9977881543376751,0.75,0.997802734375,0.8571428571428571,0.75
1.0,0.96192,0.9920032255896781,0.9266337854500617,0.99273681640625,0.96192,0.9266337854500617
1.0,0.0,0.999755859375,0.0,0.999755859375,0.0,0.0
1.0,0.9675894665766374,0.9935790248143936,0.9372138652714193,0.994140625,0.9675894665766375,0.9372138652714193
1.0,0.9723290730859908,0.982111342852559,0.9461482733639217,0.98638916015625,0.9723290730859908,0.9461482733639217
1.0,0.0,0.9986572265625,0.0,0.9986572265625,0.0,0.0
0.7666666666666667,0.7752808988764045,0.998833926598748,0.7840909090909091,0.99755859375,0.7752808988764045,0.6330275229357798
1.0,0.9640635798203179,0.9930615784908933,0.9306204136090727,0.99365234375,0.9640635798203179,0.9306204136090727
1.0,0.9712131596984236,0.9943876528362398,0.944037308461026,0.994873046875,0.9712131596984236,0.944037308461026
1.0,0.9714649681528662,0.9821812107230928,0.9445132524151598,0.986328125,0.9714649681528663,0.9445132524151598
1.0,0.92,0.9990179229069482,0.8518518518518519,0.9990234375,0.92,0.8518518518518519
1.0,0.9515938606847698,0.9918945634266886,0.9076576576576577,0.99249267578125,0.9515938606847698,0.9076576576576577
1.0,0.0,0.9951171875,0.0,0.9951171875,0.0,0.0
1.0,0.9699896516040014,0.9941914808385632,0.941728064300067,0.99468994140625,0.9699896516040014,0.941728064300067
0.9991753710830127,0.9750536480686696,0.9856425545269104,0.9520691461498166,0.9886474609375,0.9750536480686696,0.9513216435488092
